Cabinet Name,Cabinet Category,Cabinet Sub-Type,SKU,Price,Doors,Drawers,Shelves,Width,Height,Depth
Seaport Natural Glass Cabinet Door (Diagonal Corner) - 14½w 29½h,Door,Cabinet Doors,SN-GDWDC2430,109,1,0,0,14.5in,29.5in,0.75in
Seaport Natural Glass Cabinet Door (Diagonal Corner) - 14½w 35½h,Door,Cabinet Doors,SN-GDWDC2436,134,1,0,0,14.5in,35.5in,0.75in
"Seaport Natural Glass Cabinet Doors, 2ct - 11¾w 29½h",Door,Cabinet Doors,SN-GDW2430,269,1,0,0,11.75in,29.5in,0.75in
"Seaport Natural Glass Cabinet Doors, 2ct - 11¾w 35½h",Door,Cabinet Doors,SN-GDW2436,280,1,0,0,11.75in,35.5in,0.75in
"Seaport Natural Glass Cabinet Doors, 2ct - 14¾w 29½h",Door,Cabinet Doors,SN-GDW3030,269,1,0,0,14.75in,29.5in,0.75in
"Seaport Natural Glass Cabinet Doors, 2ct - 14¾w 35½h",Door,Cabinet Doors,SN-GDW3036,280,1,0,0,14.75in,35.5in,0.75in
"Seaport Natural Glass Cabinet Doors, 2ct - 17¾w 29½h",Door,Cabinet Doors,SN-GDW3630,269,1,0,0,17.75in,29.5in,0.75in
"Seaport Natural Glass Cabinet Doors, 2ct - 17¾w 35½h",Door,Cabinet Doors,SN-GDW3636,280,1,0,0,17.75in,35.5in,0.75in
Seaport Natural Arched Valance Range Hood - 30w 30h 21d,Hood,Range Hoods,SN-RHA3030,3300,0,0,0,30.0in,30.0in,21.0in
Seaport Natural Arched Valance Range Hood - 36w 30h 21d,Hood,Range Hoods,SN-RHA3630,3500,0,0,0,36.0in,30.0in,21.0in
Seaport Natural Arched Valance Range Hood - 42w 30h 21d,Hood,Range Hoods,SN-RHA4230,4000,0,0,0,42.0in,30.0in,21.0in
Seaport Natural Arched Valance Range Hood - 42w 36h 21d,Hood,Range Hoods,SN-RHA4236,4200,0,0,0,42.0in,36.0in,21.0in
Seaport Natural Curved Chimney Hood - 31½w 36h 20d,Hood,Range Hoods,SN-RHCS3036,4467,0,0,0,31.5in,36.0in,20.0in
Seaport Natural Curved Chimney Hood - 37½w 36h 20d,Hood,Range Hoods,SN-RHCS3636,4637,0,0,0,37.5in,36.0in,20.0in
Seaport Natural Curved Chimney Hood - 43½w 36h 20d,Hood,Range Hoods,SN-RHCS4236,4950,0,0,0,43.5in,36.0in,20.0in
Seaport Natural Curved Range Hood - 31½w 36h 20d,Hood,Range Hoods,SN-RHC3036,4307,0,0,0,31.5in,36.0in,20.0in
Seaport Natural Curved Range Hood - 37½w 36h 20d,Hood,Range Hoods,SN-RHC3636,4528,0,0,0,37.5in,36.0in,20.0in
Seaport Natural Curved Range Hood - 43½w 36h 20d,Hood,Range Hoods,SN-RHC4236,4850,0,0,0,43.5in,36.0in,20.0in
Seaport Natural Tapered Chimney Hood - 31½w 36h 20d,Hood,Range Hoods,SN-RHTS3036,4333,0,0,0,31.5in,36.0in,20.0in
Seaport Natural Tapered Chimney Hood - 37½w 36h 20d,Hood,Range Hoods,SN-RHTS3636,4587,0,0,0,37.5in,36.0in,20.0in
Seaport Natural Tapered Chimney Hood - 43½w 36h 20d,Hood,Range Hoods,SN-RHTS4236,4900,0,0,0,43.5in,36.0in,20.0in
Seaport Natural Tapered Range Hood - 31½w 36h 20d,Hood,Range Hoods,SN-RHT3036,4307,0,0,0,31.5in,36.0in,20.0in
Seaport Natural Tapered Range Hood - 37½w 36h 20d,Hood,Range Hoods,SN-RHT3636,4587,0,0,0,37.5in,36.0in,20.0in
Seaport Natural Tapered Range Hood - 43½w 36h 20d,Hood,Range Hoods,SN-RHT4236,4900,0,0,0,43.5in,36.0in,20.0in
Seaport Natural Door Sample,Sample,Cabinet Doors,SN-SD,19.99,1,0,0,12.0in,15.0in,0.75in
Seaport Natural Arched Vanity Valance - 36w 5½h ¾d,"Trim, Filler, & Panels",Molding,SN-VAR36,62,0,0,0,36.0in,5.5in,0.75in
Seaport Natural Arched Vanity Valance - 54w 5½h ¾d,"Trim, Filler, & Panels",Molding,SN-VAR54,81,0,0,0,54.0in,5.5in,0.75in
Seaport Natural Base End Panel - 17½w 29½h ¾d,"Trim, Filler, & Panels",Molding,SN-WP-BASE18,170,0,0,0,17.5in,29.5in,0.75in
Seaport Natural Base End Panel - 23½w 29½h ¾d,"Trim, Filler, & Panels",Molding,SN-WP-BASE24,206,0,0,0,23.5in,29.5in,0.75in
Seaport Natural Base Filler - 3w 34½h ¾d,"Trim, Filler, & Panels",Molding,SN-BF3,34,0,0,0,3.0in,34.5in,0.75in
Seaport Natural Base Filler - 6w 34½h ¾d,"Trim, Filler, & Panels",Molding,SN-BF6,67,0,0,0,6.0in,34.5in,0.75in
Seaport Natural Base Molding - 96w 5¼h ¾d,"Trim, Filler, & Panels",Molding,SN-BBM5,165,0,0,0,96.0in,5.25in,0.75in
Seaport Natural Crown Molding - 96w 3⅞h ⅞d,"Trim, Filler, & Panels",Molding,SN-CM4,160,0,0,0,96.0in,3.875in,0.875in
Seaport Natural Crown Molding Backer - 96w 4h 3d,"Trim, Filler, & Panels",Molding,SN-CMR4,221,0,0,0,96.0in,4.0in,3.0in
Seaport Natural Dishwasher Return Panel - 3w 34½h 24d,"Trim, Filler, & Panels",Molding,SN-DWR3,112,0,0,0,3.0in,34.5in,24.0in
Seaport Natural Double Tall End Panel - 11¾w 78¾h ¾d,"Trim, Filler, & Panels",Molding,SN-WP-T8412D,277,0,0,0,11.75in,78.75in,0.75in
Seaport Natural Double Tall End Panel - 11¾w 84¾h ¾d,"Trim, Filler, & Panels",Molding,SN-WP-T9012D,308,0,0,0,11.75in,84.75in,0.75in
Seaport Natural Double Tall End Panel - 11¾w 90¾h ¾d,"Trim, Filler, & Panels",Molding,SN-WP-T9612D,316,0,0,0,11.75in,90.75in,0.75in
Seaport Natural Extra-Large Crown Molding - 96w 6⅜h ¾d,"Trim, Filler, & Panels",Molding,SN-CM7,195,0,0,0,96.0in,6.375in,0.75in
Seaport Natural Inside Corner Molding - 96w ¾h ¾d,"Trim, Filler, & Panels",Molding,SN-ICM8,56,0,0,0,96.0in,0.75in,0.75in
Seaport Natural Large Crown Molding - 96w 4¼h ¾d,"Trim, Filler, & Panels",Molding,SN-CM6,182,0,0,0,96.0in,4.25in,0.75in
Seaport Natural Light Rail Molding - 96w 1h 1½d,"Trim, Filler, & Panels",Molding,SN-LRM,146,0,0,0,96.0in,1.0in,1.5in
Seaport Natural Multi-Purpose Molding - 96w 1¾h 2d,"Trim, Filler, & Panels",Molding,SN-CMR2,166,0,0,0,96.0in,1.75in,2.0in
Seaport Natural Outside Corner Molding - 96w 1h ¼d,"Trim, Filler, & Panels",Molding,SN-OCM8,62,0,0,0,96.0in,1.0in,0.25in
Seaport Natural Overlay Tall Filler - 2½w 83½h ¾d,"Trim, Filler, & Panels",Molding,SN-OWF384,101,0,0,0,2.5in,83.5in,0.75in
Seaport Natural Overlay Tall Filler - 2½w 89½h ¾d,"Trim, Filler, & Panels",Molding,SN-OWF390,104,0,0,0,2.5in,89.5in,0.75in
Seaport Natural Overlay Tall Filler - 2½w 95½h ¾d,"Trim, Filler, & Panels",Molding,SN-OWF396,106,0,0,0,2.5in,95.5in,0.75in
Seaport Natural Overlay Wall Filler - 2½w 29½h ¾d,"Trim, Filler, & Panels",Molding,SN-OWF330,28,0,0,0,2.5in,29.5in,0.75in
Seaport Natural Overlay Wall Filler - 2½w 35½h ¾d,"Trim, Filler, & Panels",Molding,SN-OWF336,34,0,0,0,2.5in,35.5in,0.75in
Seaport Natural Plywood Panel - 48w 96h ¼d,"Trim, Filler, & Panels",Molding,SN-PLY-48×96×1/4,241,0,0,0,48.0in,96.0in,0.25in
Seaport Natural Plywood Sheet - 48w 96h ¾d,"Trim, Filler, & Panels",Molding,SN-PLY-48×96×3/4,386,0,0,0,48.0in,96.0in,0.75in
Seaport Natural Quarter Round Molding - 96w ¾h ¾d,"Trim, Filler, & Panels",Molding,SN-QRM,56,0,0,0,96.0in,0.75in,0.75in
Seaport Natural Raised Panel Vanity Valance - 42w 12h ¾d,"Trim, Filler, & Panels",Molding,SN-VARP42,260,0,0,0,42.0in,12.0in,0.75in
Seaport Natural Raised Panel Vanity Valance - 54w 12h ¾d,"Trim, Filler, & Panels",Molding,SN-VARP54,277,0,0,0,54.0in,12.0in,0.75in
Seaport Natural Refrigerator End Panel - 27w 96h ¾d,"Trim, Filler, & Panels",Molding,SN-REP2796 3/4,221,0,0,0,0.75in,96.0in,27.0in
Seaport Natural Scribe Molding - 96w ¾h ¼d,"Trim, Filler, & Panels",Molding,SN-SM8-S,39,0,0,0,96.0in,0.75in,0.25in
Seaport Natural Square Post - 3w 36h 3d,"Trim, Filler, & Panels",Molding,SN-SP336,315,0,0,0,3.0in,36.0in,3.0in
Seaport Natural Stack Crown Molding - 96w 2½h ¾d,"Trim, Filler, & Panels",Molding,SN-STKM8,249,0,0,0,96.0in,2.5in,0.75in
Seaport Natural Tall End Panel - 23½w 78¾h ¾d,"Trim, Filler, & Panels",Molding,SN-WP-T84,554,0,0,0,23.5in,78.75in,0.75in
Seaport Natural Tall End Panel - 23½w 84¾h ¾d,"Trim, Filler, & Panels",Molding,SN-WP-T90,616,0,0,0,23.5in,84.75in,0.75in
Seaport Natural Tall End Panel - 23½w 90¾h ¾d,"Trim, Filler, & Panels",Molding,SN-WP-T96,633,0,0,0,23.5in,90.75in,0.75in
Seaport Natural Tall Overlay Filler - 2½w 41½h ¾d,"Trim, Filler, & Panels",Molding,SN-OWF342,39,0,0,0,2.5in,41.5in,0.75in
Seaport Natural Thick Refrigerator End Panel - 27w 96h 1½d,"Trim, Filler, & Panels",Molding,SN-REP2796-1 1/2,252,0,0,0,1.5in,96.0in,27.0in
Seaport Natural Toe Kick Corner Cap - 1w 5h 1d,"Trim, Filler, & Panels",Molding,SN-TKC,15,0,0,0,1.0in,5.0in,1.0in
Seaport Natural Toe Kick Trim - 8ft,"Trim, Filler, & Panels",Molding,SN-TK8,24,0,0,0,96.0in,4.375in,0.25in
Seaport Natural Wall End Panel - 11½w 29½h ¾d,"Trim, Filler, & Panels",Molding,SN-WP-W30,128,0,0,0,11.5in,29.5in,0.75in
Seaport Natural Wall End Panel - 11½w 35½h ¾d,"Trim, Filler, & Panels",Molding,SN-WP-W36,158,0,0,0,11.5in,35.5in,0.75in
Seaport Natural Wall End Panel - 11½w 41½h ¾d,"Trim, Filler, & Panels",Molding,SN-WP-W42,172,0,0,0,11.5in,41.5in,0.75in
Seaport Natural Wall Filler - 3w 30h ¾d,"Trim, Filler, & Panels",Molding,SN-WF330,28,0,0,0,3.0in,30.0in,0.75in
Seaport Natural Wall Filler - 3w 36h ¾d,"Trim, Filler, & Panels",Molding,SN-WF336,34,0,0,0,3.0in,36.0in,0.75in
Seaport Natural Wall Filler - 3w 42h ¾d,"Trim, Filler, & Panels",Molding,SN-WF342,39,0,0,0,3.0in,42.0in,0.75in
Seaport Natural Wall Filler - 3w 96h ¾d,"Trim, Filler, & Panels",Molding,SN-WF396,106,0,0,0,3.0in,96.0in,0.75in
Seaport Natural Wall Filler - 6w 30h ¾d,"Trim, Filler, & Panels",Molding,SN-WF630,50,0,0,0,6.0in,30.0in,0.75in
Seaport Natural Wall Filler - 6w 36h ¾d,"Trim, Filler, & Panels",Molding,SN-WF636,62,0,0,0,6.0in,36.0in,0.75in
Seaport Natural Wall Filler - 6w 42h ¾d,"Trim, Filler, & Panels",Molding,SN-WF642,76,0,0,0,6.0in,42.0in,0.75in
Seaport Natural Wall Filler - 6w 96h ¾d,"Trim, Filler, & Panels",Molding,SN-WF696,207,0,0,0,6.0in,96.0in,0.75in
Seaport Natural Framed Vanity Mirror - 27⅜w 29⅛h 1¾d,Mirror,Mirrors,SN-M2427,189,0,0,0,27.375in,29.125in,1.75in
Seaport Natural Framed Vanity Mirror - 33⅜w 29⅛h 1¾d,Mirror,Mirrors,SN-M3027,234,0,0,0,33.375in,29.125in,1.75in
Seaport Natural Floating Shelf - 24w 10h 2½d,Floating Shelves,Floating Wall Shelves & Ledges,SN-FLS24,227,0,0,0,24.0in,10.0in,2.5in
Seaport Natural Floating Shelf - 30w 10h 2½d,Floating Shelves,Floating Wall Shelves & Ledges,SN-FLS30,255,0,0,0,30.0in,10.0in,2.5in
Seaport Natural Floating Shelf - 36w 10h 2½d,Floating Shelves,Floating Wall Shelves & Ledges,SN-FLS36,288,0,0,0,36.0in,10.0in,2.5in
