Cabinet Name,Cabinet Category,Cabinet Sub-Type,SKU,Price,Doors,Drawers,Shelves,Width,Height,Depth
Seaport Driftwood Scribe Molding - 96w ¾h ¼d,"Trim, Filler, & Panels",Molding,SD-SM8-S,39,0,0,0,96.0in,0.75in,0.25in
Seaport Driftwood Square Post - 3w 36h 3d,"Trim, Filler, & Panels",Molding,SD-SP336,315,0,0,0,3.0in,36.0in,3.0in
Seaport Driftwood Stack Crown Molding - 96w 2½h ¾d,"Trim, Filler, & Panels",Molding,SD-STKM8,249,0,0,0,96.0in,2.5in,0.75in
Seaport Driftwood Tall End Panel - 23½w 78¾h ¾d,"Trim, Filler, & Panels",Molding,SD-WP-T84,554,0,0,0,23.5in,78.75in,0.75in
Seaport Driftwood Tall End Panel - 23½w 84¾h ¾d,"Trim, Filler, & Panels",Molding,SD-WP-T90,616,0,0,0,23.5in,84.75in,0.75in
Seaport Driftwood Tall End Panel - 23½w 90¾h ¾d,"Trim, Filler, & Panels",Molding,SD-WP-T96,633,0,0,0,23.5in,90.75in,0.75in
Seaport Driftwood Tall Overlay Filler - 2½w 41½h ¾d,"Trim, Filler, & Panels",Molding,SD-OWF342,39,0,0,0,2.5in,41.5in,0.75in
Seaport Driftwood Thick Refrigerator End Panel - 27w 96h 1½d,"Trim, Filler, & Panels",Molding,SD-REP2796-1 1/2,252,0,0,0,1.5in,96.0in,27.0in
Seaport Driftwood Toe Kick Corner Cap - 1w 5h 1d,"Trim, Filler, & Panels",Molding,SD-TKC,15,0,0,0,1.0in,5.0in,1.0in
Seaport Driftwood Toe Kick Trim - 8ft,"Trim, Filler, & Panels",Molding,SD-TK8,24,0,0,0,96.0in,4.375in,0.25in
Seaport Driftwood Wall End Panel - 11½w 29½h ¾d,"Trim, Filler, & Panels",Molding,SD-WP-W30,128,0,0,0,11.5in,29.5in,0.75in
Seaport Driftwood Wall End Panel - 11½w 35½h ¾d,"Trim, Filler, & Panels",Molding,SD-WP-W36,158,0,0,0,11.5in,35.5in,0.75in
Seaport Driftwood Wall End Panel - 11½w 41½h ¾d,"Trim, Filler, & Panels",Molding,SD-WP-W42,172,0,0,0,11.5in,41.5in,0.75in
Seaport Driftwood Wall Filler - 3w 30h ¾d,"Trim, Filler, & Panels",Molding,SD-WF330,28,0,0,0,3.0in,30.0in,0.75in
Seaport Driftwood Wall Filler - 3w 36h ¾d,"Trim, Filler, & Panels",Molding,SD-WF336,34,0,0,0,3.0in,36.0in,0.75in
Seaport Driftwood Wall Filler - 3w 42h ¾d,"Trim, Filler, & Panels",Molding,SD-WF342,39,0,0,0,3.0in,42.0in,0.75in
Seaport Driftwood Wall Filler - 3w 96h ¾d,"Trim, Filler, & Panels",Molding,SD-WF396,106,0,0,0,3.0in,96.0in,0.75in
Seaport Driftwood Wall Filler - 6w 30h ¾d,"Trim, Filler, & Panels",Molding,SD-WF630,50,0,0,0,6.0in,30.0in,0.75in
Seaport Driftwood Wall Filler - 6w 36h ¾d,"Trim, Filler, & Panels",Molding,SD-WF636,62,0,0,0,6.0in,36.0in,0.75in
Seaport Driftwood Wall Filler - 6w 42h ¾d,"Trim, Filler, & Panels",Molding,SD-WF642,76,0,0,0,6.0in,42.0in,0.75in
Seaport Driftwood Wall Filler - 6w 96h ¾d,"Trim, Filler, & Panels",Molding,SD-WF696,207,0,0,0,6.0in,96.0in,0.75in
Seaport Driftwood Framed Vanity Mirror - 27⅜w 29⅛h 1¾d,Mirror,Mirrors,SD-M2427,189,0,0,0,27.375in,29.125in,1.75in
Seaport Driftwood Framed Vanity Mirror - 33⅜w 29⅛h 1¾d,Mirror,Mirrors,SD-M3027,234,0,0,0,33.375in,29.125in,1.75in
Seaport Driftwood Floating Shelf - 24w 10h 2½d,Floating Shelves,Floating Wall Shelves & Ledges,SD-FLS24,227,0,0,0,24.0in,10.0in,2.5in
Seaport Driftwood Floating Shelf - 30w 10h 2½d,Floating Shelves,Floating Wall Shelves & Ledges,SD-FLS30,255,0,0,0,30.0in,10.0in,2.5in
Seaport Driftwood Floating Shelf - 36w 10h 2½d,Floating Shelves,Floating Wall Shelves & Ledges,SD-FLS36,288,0,0,0,36.0in,10.0in,2.5in
